OID_,Field1,ID2,lat,long,el,RASTERVALU,VAT_Mapuni,VAT_Mapu_1,muaggatt_O,muaggatt_m,muaggatt_1,muaggatt_2,muaggatt_s,muaggatt_3,muaggatt_b,muaggatt_w,muaggatt_4,muaggatt_f,muaggatt_5,muaggatt_p,muaggatt_a,muaggatt_6,muaggatt_7,muaggatt_8,muaggatt_d,muaggatt_9,muaggatt_h,muaggatt_i,muaggat_10,muaggatt_n,muaggat_11,muaggatt_e,muaggat_12,muaggat_13,muaggat_14,muaggat_15,muaggat_16,muaggat_17,muaggat_18,muaggat_19,muaggat_20,muaggat_21,muaggat_22,muaggatt_u,muaggat_23,muaggat_24,muaggat_25,muaggat_26,muaggat_27,component_,component1,componen_1,componen_2,componen_3,componen_4,componen_5,componen_6,componen_7,componen_8,componen_9,compone_10,compone_11,compone_12,compone_13,compone_14,compone_15,compone_16,compone_17,compone_18,compone_19,compone_20,compone_21,compone_22,compone_23,compone_24,compone_25,compone_26,compone_27,compone_28,compone_29,compone_30,compone_31,compone_32,compone_33,compone_34,compone_35,compone_36,compone_37,compone_38,compone_39,compone_40,compone_41,compone_42,compone_43,compone_44,compone_45,compone_46,compone_47,compone_48,compone_49,compone_50,compone_51,compone_52,compone_53,compone_54,compone_55,compone_56,compone_57,compone_58,compone_59,compone_60,compone_61,compone_62,compone_63,compone_64,compone_65,compone_66,compone_67,compone_68,compone_69,compone_70,compone_71,compone_72,compone_73,compone_74,compone_75,compone_76,compone_77,compone_78,compone_79,compone_80,compone_81,compone_82,compone_83,compone_84,compone_85,compone_86,compone_87,compone_88,compone_89,compone_90,compone_91,compone_92,compone_93,compone_94,compone_95,compone_96,compone_97,compone_98,compone_99,compon_100,compon_101,compon_102,compon_103,compon_104,compon_105,compon_106,compon_107,compon_108
189,407,74341621,45.657024999999997,-122.586672222000004,.,72029.0000000,86564.000000000000000,72029,10615,MlA,"McBee silt loam, coarse variant, 0 to 3 percent slopes",-9999,2.0000000,2.0000000,-9999,0,0,None,None,0,5.0000000,9.7799997,14.2799997,16.8799992,Somewhat poorly drained,Somewhat poorly drained,B/D,-9999,100,6,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Very limited,1.0000000,Slight,100,1.0000000,72029,29590,-9999,100,-9999,McBee variant,Variant,Yes,-9999,-9999,0.0000000,2.0000000,3.0000000,-9999,-9999,-9999,-9999,4,48,6,-9999,-9999,-9999,-9999,Yes,Somewhat poorly drained,30.0000000,90.0000000,120.0000000,180,0,180,"depressions, drainageways",-9999.0000000,0.1600000,-9999.0000000,10.0000000,11.0000000,12.0000000,1270,1270,1270,-9999,-9999,-9999,170,190,210,6,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B/D,Moderate,High,"Coarse-loamy, mixed, mesic Aquic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Aquic Haploxerolls,coarse-loamy,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,72029,20796767
190,408,74342017,45.681899999999999,-122.590361111000007,.,72029.0000000,86564.000000000000000,72029,10615,MlA,"McBee silt loam, coarse variant, 0 to 3 percent slopes",-9999,2.0000000,2.0000000,-9999,0,0,None,None,0,5.0000000,9.7799997,14.2799997,16.8799992,Somewhat poorly drained,Somewhat poorly drained,B/D,-9999,100,6,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Very limited,1.0000000,Slight,100,1.0000000,72029,29590,-9999,100,-9999,McBee variant,Variant,Yes,-9999,-9999,0.0000000,2.0000000,3.0000000,-9999,-9999,-9999,-9999,4,48,6,-9999,-9999,-9999,-9999,Yes,Somewhat poorly drained,30.0000000,90.0000000,120.0000000,180,0,180,"depressions, drainageways",-9999.0000000,0.1600000,-9999.0000000,10.0000000,11.0000000,12.0000000,1270,1270,1270,-9999,-9999,-9999,170,190,210,6,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B/D,Moderate,High,"Coarse-loamy, mixed, mesic Aquic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Aquic Haploxerolls,coarse-loamy,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,72029,20796767
191,409,74342450,45.681899999999999,-122.590361111000007,.,72029.0000000,86564.000000000000000,72029,10615,MlA,"McBee silt loam, coarse variant, 0 to 3 percent slopes",-9999,2.0000000,2.0000000,-9999,0,0,None,None,0,5.0000000,9.7799997,14.2799997,16.8799992,Somewhat poorly drained,Somewhat poorly drained,B/D,-9999,100,6,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Very limited,1.0000000,Slight,100,1.0000000,72029,29590,-9999,100,-9999,McBee variant,Variant,Yes,-9999,-9999,0.0000000,2.0000000,3.0000000,-9999,-9999,-9999,-9999,4,48,6,-9999,-9999,-9999,-9999,Yes,Somewhat poorly drained,30.0000000,90.0000000,120.0000000,180,0,180,"depressions, drainageways",-9999.0000000,0.1600000,-9999.0000000,10.0000000,11.0000000,12.0000000,1270,1270,1270,-9999,-9999,-9999,170,190,210,6,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B/D,Moderate,High,"Coarse-loamy, mixed, mesic Aquic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Aquic Haploxerolls,coarse-loamy,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,72029,20796767
192,410,74342956,45.681899999999999,-122.590361111000007,.,72029.0000000,86564.000000000000000,72029,10615,MlA,"McBee silt loam, coarse variant, 0 to 3 percent slopes",-9999,2.0000000,2.0000000,-9999,0,0,None,None,0,5.0000000,9.7799997,14.2799997,16.8799992,Somewhat poorly drained,Somewhat poorly drained,B/D,-9999,100,6,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Very limited,1.0000000,Slight,100,1.0000000,72029,29590,-9999,100,-9999,McBee variant,Variant,Yes,-9999,-9999,0.0000000,2.0000000,3.0000000,-9999,-9999,-9999,-9999,4,48,6,-9999,-9999,-9999,-9999,Yes,Somewhat poorly drained,30.0000000,90.0000000,120.0000000,180,0,180,"depressions, drainageways",-9999.0000000,0.1600000,-9999.0000000,10.0000000,11.0000000,12.0000000,1270,1270,1270,-9999,-9999,-9999,170,190,210,6,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B/D,Moderate,High,"Coarse-loamy, mixed, mesic Aquic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Aquic Haploxerolls,coarse-loamy,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,72029,20796767
193,412,74384874,47.836661999999997,-122.622726999999998,.,74179.0000000,516070.000000000000000,74179,5348,10,"Dystric Xerorthents, 45 to 70 percent slopes",-9999,58.0000000,58.0000000,-9999,-9999,-9999,None,None,0,2.0000000,3.0000000,5.0000000,7.0000000,Moderately well drained,Moderately well drained,A,-9999,100,7,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Very limited,1.0000000,Severe,0,1.0000000,74179,17874,-9999,100,-9999,Dystric Xerorthents,Family,Yes,HIGH PPT,-9999,45.0000000,58.0000000,70.0000000,-9999,-9999,-9999,-9999,5,48,6,-9999,-9999,-9999,-9999,No,Moderately well drained,0.0000000,90.0000000,210.0000000,248,0,113,"streams, valleys",-9999.0000000,0.3000000,-9999.0000000,9.0000000,10.0000000,10.0000000,381,953,1524,-9999,-9999,-9999,180,180,180,7,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,A,Moderate,Low,Dystric Xerorthents,Entisols,Orthents,Xerorthents,Dystric Xerorthents,not used,-9999,-9999,not used,not used,-9999,-9999,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74179,21008925
194,444,74532123,48.669595357699997,-122.958501577000007,.,1151890.0000000,154744.000000000000000,1151894,2211,5004,"Pickett-Kahboo-Rock Outcrop complex, 25 to 75 percent slopes",-9999,45.0000000,45.0000000,0,-9999,-9999,-9999,-9999,0,4.1399999,6.4499998,8.6999998,8.6999998,Well drained,Well drained,B,-9999,100,7,80,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,0,1.0000000,1151894,8751,-9999,60,-9999,Pickett,Series,Yes,-9999,-9999,25.0000000,45.0000000,75.0000000,-9999,-9999,-9999,-9999,2,0,8,-9999,-9999,-9999,-9999,No,Well drained,0.0000000,259.0000000,701.0000000,270,0,90,"hills, hillslopes, mountain slopes, mountains",-9999.0000000,0.1600000,-9999.0000000,7.8000002,8.3999996,8.8999996,762,1016,1143,-9999,-9999,-9999,160,190,220,7,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,Moderate,Moderate,"Loamy-skeletal, isotic, mesic Andic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Andic Dystroxerepts,loamy-skeletal,-9999,not used,not used,mesic,Typic,mesic,ninth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1151894,20802953
195,445,74532422,48.670302778200004,-122.967545315999999,.,1151890.0000000,154744.000000000000000,1151894,2211,5004,"Pickett-Kahboo-Rock Outcrop complex, 25 to 75 percent slopes",-9999,45.0000000,45.0000000,0,-9999,-9999,-9999,-9999,0,4.1399999,6.4499998,8.6999998,8.6999998,Well drained,Well drained,B,-9999,100,7,80,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,0,1.0000000,1151894,8751,-9999,60,-9999,Pickett,Series,Yes,-9999,-9999,25.0000000,45.0000000,75.0000000,-9999,-9999,-9999,-9999,2,0,8,-9999,-9999,-9999,-9999,No,Well drained,0.0000000,259.0000000,701.0000000,270,0,90,"hills, hillslopes, mountain slopes, mountains",-9999.0000000,0.1600000,-9999.0000000,7.8000002,8.3999996,8.8999996,762,1016,1143,-9999,-9999,-9999,160,190,220,7,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,Moderate,Moderate,"Loamy-skeletal, isotic, mesic Andic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Andic Dystroxerepts,loamy-skeletal,-9999,not used,not used,mesic,Typic,mesic,ninth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1151894,20802953
196,447,74576827,47.525908333300002,-122.276574999999994,.,3064840.0000000,807621.000000000000000,3064836,5493,3055,"Urban land-Alderwood complex, 0 to 5 percent slopes",-9999,3.0000000,2.8000000,-9999,65,-9999,-9999,None,10,3.1900001,5.4600000,8.4300003,9.8699999,-9999,Moderately well drained,-9999,-9999,100,8,60,Not rated,Not rated,Not limited,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3160000,Not rated,10,1.0000000,3064836,18306,-9999,5,-9999,Kitsap,Series,No,-9999,-9999,0.0000000,3.0000000,5.0000000,30,61,91,-9999,5,56,5,-9999,-9999,-9999,-9999,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,-9999,-9999,-9999,180,210,240,4,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,3064836,21113646
197,448,74583964,47.558985090100002,-123.376060835999994,.,3168840.0000000,35993374.000000000000000,3168838,3600,NOTCOM,No Digital Data Available,-9999,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,0,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,100,-9999,100,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,-9999.0000000,Not rated,0,-9999.0000000,3168838,11295,-9999,100,-9999,NOTCOM,-9999,Yes,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,3168838,22005946
198,452,74687478,47.031303350000002,-122.909823849999995,.,2454720.0000000,18851.000000000000000,2454721,7294,17,"Bunker gravelly silt loam, 5 to 30 percent slopes",-9999,18.0000000,18.0000000,137,-9999,-9999,None,None,0,4.5000000,9.0000000,18.0000000,24.6599998,Well drained,Well drained,B,-9999,100,4,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Somewhat limited,0.1800000,Severe,0,1.0000000,2454721,22962,-9999,100,-9999,Bunker,Series,Yes,-9999,-9999,5.0000000,18.0000000,30.0000000,-9999,-9999,-9999,-9999,3,48,6,-9999,-9999,-9999,-9999,No,Well drained,30.0000000,350.0000000,670.0000000,113,248,23,hillslopes,-9999.0000000,0.1600000,-9999.0000000,9.0000000,10.0000000,10.0000000,1778,2413,3048,-9999,-9999,-9999,180,200,220,4,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,High,0,0,0,-9999,-9999,-9999,B,Moderate,High,"Medial over clayey, oxidic, mesic Alic Fulvudands",Andisols,Udands,Fulvudands,Alic Fulvudands,medial over clayey,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,2454721,21078205
199,453,74698866,47.577100000000002,-122.403580000000005,.,3064840.0000000,-9999.000000000000000,-9999,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0000000,-9999,-9999,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-99,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-99,-99,-9999,-9999,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
200,454,74699359,47.572929999999999,-122.399146666999997,.,3064850.0000000,64522.000000000000000,3064848,5504,4012,"Alderwood-Kitsap complex, 12 to 60 percent slopes",-9999,35.0000000,31.6000004,-9999,45,45,None,None,10,3.5599999,6.3800001,10.9700003,14.2600002,Moderately well drained,Somewhat poorly drained,A,-9999,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,10,1.0000000,3064848,18359,-9999,35,-9999,Kitsap,Series,Yes,-9999,-9999,12.0000000,35.0000000,60.0000000,30,61,91,-9999,5,56,5,-9999,-9999,-9999,-9999,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,-9999,-9999,-9999,180,210,240,7,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,3064848,21113704
201,455,74699598,47.574466666699998,-122.399666667000005,.,3064850.0000000,64522.000000000000000,3064848,5504,4012,"Alderwood-Kitsap complex, 12 to 60 percent slopes",-9999,35.0000000,31.6000004,-9999,45,45,None,None,10,3.5599999,6.3800001,10.9700003,14.2600002,Moderately well drained,Somewhat poorly drained,A,-9999,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,10,1.0000000,3064848,18359,-9999,35,-9999,Kitsap,Series,Yes,-9999,-9999,12.0000000,35.0000000,60.0000000,30,61,91,-9999,5,56,5,-9999,-9999,-9999,-9999,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,-9999,-9999,-9999,180,210,240,7,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,3064848,21113704
202,456,74699945,47.575425000000003,-122.401208333000000,.,3064850.0000000,64522.000000000000000,3064848,5504,4012,"Alderwood-Kitsap complex, 12 to 60 percent slopes",-9999,35.0000000,31.6000004,-9999,45,45,None,None,10,3.5599999,6.3800001,10.9700003,14.2600002,Moderately well drained,Somewhat poorly drained,A,-9999,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,10,1.0000000,3064848,18359,-9999,35,-9999,Kitsap,Series,Yes,-9999,-9999,12.0000000,35.0000000,60.0000000,30,61,91,-9999,5,56,5,-9999,-9999,-9999,-9999,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,-9999,-9999,-9999,180,210,240,7,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,3064848,21113704
203,457,74700267,47.572046666699997,-123.563491666999994,.,3168840.0000000,35993374.000000000000000,3168838,3600,NOTCOM,No Digital Data Available,-9999,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,0,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,100,-9999,100,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,-9999.0000000,Not rated,0,-9999.0000000,3168838,11295,-9999,100,-9999,NOTCOM,-9999,Yes,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,3168838,22005946
204,461,74780439,47.463636933899998,-121.846640781000005,.,74067.0000000,631868.000000000000000,74067,5682,256,"Tokul gravelly medial loam, 15 to 30 percent slopes",-9999,20.0000000,19.1000004,-9999,69,69,None,None,5,7.5100002,13.6000004,21.8999996,22.1700001,Moderately well drained,Moderately well drained,B,-9999,100,4,70,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Somewhat limited,0.5260000,Severe,5,1.0000000,74067,18674,-9999,3,-9999,Norma,Series,No,-9999,-9999,0.0000000,2.0000000,3.0000000,30,91,91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Wooded under natural conditions,Yes,Poorly drained,50.0000000,250.0000000,500.0000000,180,0,180,"depressions, drainageways, hills",-9999.0000000,-9999.0000000,-9999.0000000,8.0000000,9.0000000,11.0000000,1143,1461,1778,-9999,-9999,-9999,140,170,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"Coarse-loamy, mixed, superactive, nonacid, mesic Aquandic Humaquepts",Inceptisols,Aquepts,Humaquepts,Aquandic Humaquepts,coarse-loamy,not used,superactive,nonacid,mesic,Typic,mesic,eleventh edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74067,20811216
205,478,74895710,48.549646666699999,-122.623633333000001,.,74809.0000000,46441.000000000000000,74809,2341,25,"Catla gravelly fine sandy loam, 0 to 8 percent slopes",-9999,4.0000000,4.0000000,-9999,31,31,None,None,0,2.2500000,3.5699999,3.5699999,3.5699999,Moderately well drained,Moderately well drained,D,-9999,100,6,95,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.9980000,Moderate,5,1.0000000,74809,9070,-9999,5,-9999,Coveland,Series,No,-9999,-9999,0.0000000,3.0000000,3.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Yes,Somewhat poorly drained,15.0000000,67.0000000,152.0000000,180,0,180,depressions,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,533,533,533,-9999,-9999,-9999,-9999,-9999,-9999,5,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74809,21076784
